p,s,r,r11,r12,r21,r22,r23
69025757.60652038,0.01242126850162592,0.11780886298193322,0.024096953378478714,0.3560154839346441,0.1693339457590506,0.1337465248950402,0.5203203162130213
155764691.65263313,0.03943987581122566,0.20297493312351012,0.057943231519051244,0.27715795941128574,0.15159225691835462,0.02398157484104147,0.10694401827263829
119211024.73235616,0.02313019091834,0.48527948815113486,0.05434544853508697,0.5217213384002038,0.1579760420036832,0.010788275697010168,0.23449111459677408
147606201.4775331,0.039055334872058804,0.38744649232760264,0.08129551587533906,0.4330032629518879,0.18503608394434612,0.08147056099480791,0.5187617225493236
64096045.24226004,0.04985056613122108,0.4651266781530846,0.11406910305078932,0.17987839712315123,0.05652746726070794,0.06178700251539262,0.27231105768843333
212408557.93827084,0.017862293412895622,0.24719555707553326,0.1771304956630874,0.18404711428592954,0.11875240967465331,0.12119058746409124,0.15294232438202768
166077426.54756996,0.043446735165271415,0.5750794541426891,0.037282267581540414,0.16419727944058093,0.17717061655375155,0.005024073917025852,0.2043256631169956
301959518.01910937,0.018734927760717106,0.16769001972201758,0.18501475963457703,0.49413163713934855,0.15623461285300777,0.14210809707612457,0.5779045771440193
258037374.14535958,0.010088156563079246,0.2089805215514252,0.07621845318524073,0.5572645135312609,0.054921824906546485,0.04952302459976266,0.5553787870481378
308895030.0109507,0.005796479399213883,0.37345665464542976,0.14561200130468552,0.28774651868469225,0.18166259927367084,0.08406594721028908,0.483756004511081
186980141.07401696,0.01897070183569793,0.42122594807347524,0.12469522818444315,0.5848600016299896,0.08171462999934326,0.02274954148269545,0.5477740083160716
112145066.31746113,0.007633212091907891,0.25296217311429936,0.02312894288933223,0.20977779061920482,0.07930997575324661,0.09564440029606194,0.5113866089472544
110497872.42006752,0.01864435173298354,0.3473806659557953,0.109576343806372,0.5013866404616292,0.11603029640529729,0.07027191402437832,0.3422450990124008
327232157.950833,0.03985699091916009,0.26621302973100536,0.15786826609257398,0.2723609115889882,0.13996941728607437,0.12660502659193612,0.34305434659945344
299277635.05779386,0.0005105155139151138,0.4834200202402962,0.10726546023607551,0.43369956044044233,0.06840990699501254,0.13860359769348032,0.10037075011641225
145890549.01795065,0.02014203003494144,0.34331565697487465,0.19350099129030696,0.2759843899048194,0.14992070699183846,0.04834709323818452,0.283445143456715
143638948.81646776,0.04227496206161257,0.26174136715634677,0.10016641543768923,0.4124699489592449,0.13016392142589822,0.005725295175761906,0.4185277110376176
146052063.70551658,0.04513811208398153,0.11061003178361739,0.025141734848898353,0.35209859388077275,0.15886526428254488,0.007990082208338403,0.27734450512989767
160139720.14195883,0.02659539010476519,0.10978291843357398,0.1284031244158614,0.47746123171786947,0.055346047432710245,0.07071266558356495,0.1453761524435814
74246416.40555419,0.009669367790119026,0.4922807462843586,0.0486718305003081,0.38987939961765333,0.09328391967172152,0.025655908498265764,0.1504974001645129
153482270.88655466,0.028254480484428843,0.39057352391864575,0.03797789818331519,0.08359919289204842,0.14881577781260108,0.014445371954815042,0.4169689154620364
338900586.8989185,0.03822823294998628,0.5651387803166552,0.0010419029785598158,0.5194963462444364,0.13047872693980905,0.07163125301074301,0.5623006434595612
152543231.09774238,0.012957420095917355,0.2630800281742993,0.0703446303103191,0.489788833933586,0.05930600168698264,0.024957447374057078,0.2605258616252868
92295234.35884954,0.04381220416375381,0.3353358648856042,0.18087329734179203,0.08991161413662085,0.12298029002440741,0.1362076915212749,0.1443081582706921
225804893.23273128,0.0007151584323005548,0.41668403253575026,0.17773406873610298,0.5492957515932515,0.15822632949480236,0.11200630845149483,0.5462480392445588
290361568.71542025,0.01475925347770204,0.37804651192331096,0.03351190714016087,0.41875527027038434,0.15195865132321829,0.07062418036058637,0.2592631587619813
275318245.3214773,0.017876139442529488,0.23011722557479217,0.18228624817299285,0.4909404087077173,0.10004917327503043,0.09132715358948461,0.556019096836591
247626968.44062883,0.004366087455241328,0.24624573772901948,0.19888960298006883,0.32282291218601306,0.164542576043587,0.06810876951778956,0.20855104447478046
108348255.97763558,0.006137098816886037,0.1764041492152519,0.06389824682267672,0.18311292308654964,0.16157128793977688,0.028129456622682614,0.49296350438211717
76439649.55388227,0.013550219990334787,0.13116521541375115,0.10390288650283103,0.1245528724189113,0.1435225045649151,0.0245584467998811,0.2795850873981301
344560890.5107496,0.030309203231535936,0.16560000369165392,0.09998259697564403,0.5374570334219473,0.13632689672755727,0.04893408940175203,0.33184520735445105
156897102.82776886,0.03786372885955258,0.13718935424872478,0.0006639803114959211,0.30236046684065465,0.11160818495410846,0.033836416604738594,0.26758790002380467
146451199.1255588,0.0016131779181614936,0.550242823814623,0.1953169039161542,0.38903187915372534,0.07103211119691638,0.10505491973239406,0.13170749037499677
259186150.9107241,0.04916936789442221,0.45425471962847297,0.15624896505698904,0.35408261938824803,0.12538261192364147,0.08839831171639172,0.11456594614592722
158618912.55558676,0.033384323949793716,0.1479091925716988,0.0831960768793243,0.10179315318508433,0.09937416992832172,0.09978464189635258,0.19915371804064885
217761463.48785287,0.04323261170381867,0.29579507105382435,0.0070774543307803185,0.23486636567480323,0.1205196785888707,0.01815335393691896,0.14898408304705352
174303716.28053188,0.0027629791065890497,0.517431468717047,0.051789455557081324,0.08222838015642313,0.1117787422571232,0.015997150852289404,0.4967869063927137
215744414.6719845,0.0255140049084561,0.2254142954813674,0.07984702706025353,0.130355197495536,0.19310144974550358,0.02094755808244899,0.3457139387113839
91092863.15335047,0.004796721524450801,0.22277867444697763,0.10355847087838176,0.3759668584886111,0.19930306765939876,0.09537024209753948,0.4867203908165085
230639889.6838326,0.027017454317532854,0.4083790660212977,0.00201364384781636,0.5675656424515533,0.09093511632735883,0.026028357347515234,0.2400560062684704
181718808.14563513,0.04777311159270445,0.3251508057016168,0.03371784970861711,0.5433836279337264,0.16992542072734806,0.0653159646208164,0.13820639151946426
103533089.30697909,0.014512235398476481,0.5785369636273869,0.007389542965419278,0.36641310751584044,0.10925258167081814,0.06772465054040443,0.2557295812015226
236472152.35857978,0.027727583520112425,0.5111201984923369,0.053225357606480374,0.26988037871828563,0.10632479529516917,0.04998329475790592,0.46794918290904103
161497988.94852343,0.04416494746358833,0.24825438225618277,0.17565009068004317,0.5290661295547594,0.11854808325328664,0.07252545709351929,0.5204778826683107
162923802.21088988,0.004660786035906958,0.17381790554665671,0.11031368030776412,0.5922629581928304,0.14404160195978027,0.1097026033848745,0.31889048022767724
96643113.21685529,0.004953102664216927,0.38296331758458246,0.062348658812755565,0.30082121403442846,0.06400711726229606,0.13257817732406216,0.34203793140768346
270260030.7929797,0.02913822439891694,0.13774678534886908,0.05992725511196143,0.4572319062529021,0.07213991691242366,0.10477855349154291,0.16123007884367768
103077630.7078912,0.03226089749522764,0.15933788142715294,0.10741339612146156,0.2962124413334715,0.08876590791132942,0.09753952676387535,0.48210470149703205
80553046.87697408,0.032604193603325594,0.13865929751120798,0.06563111254595232,0.31592081322983834,0.16791943398395603,0.12148446578912825,0.5792722894317028
326692465.36847144,0.021414974142282946,0.156213771152697,0.12283583033519792,0.24583726290619873,0.06618094604521463,0.014911850130891852,0.3207215576544003
218024825.96148366,0.019997676667285268,0.2199972503725851,0.050138234711259014,0.33525029186557936,0.09571791524550152,0.04003304350726976,0.21794375869895055
234160545.97959358,0.008303014734110202,0.18951158847041644,0.1626992244224248,0.18215469998768763,0.14843457956598974,0.07300554039698497,0.12128531698386485
267277846.285728,0.015002317592082978,0.20530187680939155,0.04255884808335505,0.22300828321909244,0.1712089137031526,0.015041264786510852,0.3739664761355862
289046256.40751994,0.040146405856658594,0.35378444678649734,0.17622037795881104,0.5108739556265576,0.07912871163678159,0.10319220780014547,0.5899768393420304
292802998.35058147,0.016635984396830106,0.29777429659634025,0.020713211554418277,0.42607454980685294,0.17064987869698556,0.10164025165731483,0.2854671133696204
330179162.0694892,0.019311477454944406,0.2042314693265257,0.15997617276170675,0.12869267101619566,0.19294728892690854,0.05495010675882659,0.5702218658775116
102403674.28734937,0.01198387055572905,0.5349574134657704,0.14709149696081453,0.5998247726918815,0.054096100853589624,0.09879924131624215,0.2725504696014341
334330591.73481476,0.029276516223430697,0.5411263761582654,0.08187862648506075,0.1381081557908267,0.07076794912833276,0.020605684031932896,0.3612587083170173
138335143.3121695,0.028179021356708796,0.5799800727471582,0.08951749694651771,0.4406208744492414,0.11956636094617179,0.009652343268120155,0.3327425279406459
241919128.989385,0.010286120372452592,0.44721917391568533,0.17742692325386925,0.12414439350639514,0.12414108619499535,0.1390486099418043,0.30665707610564535
187764820.60857102,0.0250632237296532,0.5693356343468848,0.017904721140748987,0.5532498888528062,0.18685100212057965,0.0775819542750413,0.2132132436725609
116537052.62428606,0.03763504030193471,0.11321733028388065,0.11543925507221367,0.24203477048506694,0.16646877432457022,0.14035622862644762,0.5669614503551145
341989640.40946734,0.010476854672594923,0.23285167083300926,0.07551389548177073,0.45672497543691737,0.06377527945125538,0.08078002801888651,0.3911529027138818
209422105.15191454,0.03475629644211805,0.2488129231814388,0.04806431902598924,0.39248941235616935,0.07233616071634419,0.11260510106789202,0.44304314858964683
269961494.2013614,0.02094543871314448,0.3020748475492754,0.19648542771127253,0.18609652606331373,0.13085622288313625,0.125705646005014,0.4600885650083539
178533060.79207355,0.03436938940449527,0.3319219691038336,0.07076108359350246,0.23308066107405911,0.1513191934384594,0.057005468093654726,0.5062733265610614
219218151.53963134,0.038569622202275326,0.3572201027281865,0.10679798251100313,0.4076970686321367,0.06666619914309863,0.09341881600060517,0.5798901713518623
75135695.9911688,0.007578632767822323,0.2123755126756296,0.19112582633564018,0.4580071053244726,0.07404401819673476,0.005468813448726573,0.3518514997941392
225716982.7357034,0.01691969488039793,0.28165154771961326,0.1306303453715564,0.4513424236126381,0.1259926006385601,0.01892560699360576,0.2040252648616022
316545842.9257227,0.037925306704533486,0.470240464681286,0.18550793833697388,0.09385525121273001,0.09733319969589574,0.1126722995538411,0.14127694334811625
224403490.68684027,0.015155264070261071,0.2678106072919923,0.15736135070875845,0.2882126794908001,0.1805463074070956,0.04034551358303717,0.41371561437291565
202406008.3998505,0.016314617640781168,0.5696528013547916,0.14469116613518815,0.2997235680282992,0.06410671449841408,0.1369273900612817,0.1960805881755356
334610019.42091686,0.04822958862050339,0.2683874778127704,0.13693967440606178,0.0847413234877481,0.1657632282273964,0.09769971792384709,0.33757962364411925
266630589.11511058,0.023584017283190012,0.37537621197611415,0.19362793489976138,0.08379546371478155,0.14803119045862806,0.10360977813161093,0.38032652423937596
137321981.34991828,0.02445909968150686,0.2640393779064458,0.05665987308559939,0.37095169220365126,0.09511225839015086,0.057939097690893795,0.5457056142192737
335456178.55361634,0.020205407980192887,0.356001973204064,0.031179390521535455,0.09821649345975879,0.10900845064002279,0.06985541453823603,0.24232603815408205
174621543.79097062,0.024703958702065956,0.11624703460321009,0.0026687744102756,0.10902903529942878,0.178186021954516,0.1098152595972827,0.4162386060333417
210395036.735787,0.02864582913666895,0.5522950678711505,0.14038458948169097,0.09586454433753966,0.15060573287591894,0.13262913919480288,0.5095951109160396
56806769.499183185,0.013381273970358374,0.1585694830994707,0.0606236505475296,0.26804480985695966,0.12488166085156187,0.13421373453192198,0.33034584693403835
294037455.4306278,0.030946459504465947,0.3034313103693662,0.09009233245333172,0.39826251950858194,0.17173417048313178,0.055376963345159486,0.18583631424525077
54308717.66117013,0.03544024656226848,0.2603379850863793,0.1617597051028484,0.11611780669080994,0.09912301717410602,0.11027059255372677,0.3143830425129278
189591462.28798774,0.000929940995108255,0.19840333418246223,0.13101976481782382,0.16040398388301202,0.1671288760581497,0.06684057349803575,0.2847940682892268
63712171.908260405,0.033656232265696945,0.30593355616352513,0.058169765558527924,0.3267554315392278,0.19339934673913295,0.12174656453189069,0.47947327149435787
232506619.72233415,0.03642377749611979,0.15739147755959537,0.09963213671013071,0.2390485716018394,0.15257742557005738,0.1463552097806862,0.2384489008586363
196047236.3313591,0.041225643814577585,0.276362458065239,0.19445870798942402,0.3062635795094051,0.059266084935268006,0.07658781549323053,0.5126159599739794
71663544.80910045,0.0064862461128408645,0.25976468341397957,0.07652881828884,0.5090646279066385,0.1803342006974208,0.07700750157876554,0.5166056276939441
238678949.23193964,0.030237328183291164,0.1598211760833615,0.11102148583061532,0.49237029144299954,0.14581254013791609,0.0372133569613044,0.48088815874054575
260592010.35571912,0.048984344826016775,0.3266533817722965,0.18332729834544895,0.47060582502559045,0.10441970005944312,0.06663930038728358,0.5575068439569224
340755366.99542916,0.008183143082141622,0.2159855726205436,0.10798090046543914,0.29666817890869457,0.19969295753584781,0.11143766004657336,0.32647577716983894
90224742.78072038,0.022120664914238232,0.3793864394996138,0.07606772672589922,0.4842192877997593,0.10890731573714399,0.06292146031323763,0.542277680276756
150450685.9581977,0.0323593573220641,0.5212565454228452,0.015540534356932088,0.5812647479961456,0.07381674972895673,0.07046491586242801,0.40988174896689206
306224244.20757717,0.021254910766380263,0.5155775807966123,0.180515940141774,0.35994814814306103,0.13507090537562444,0.05960848106363249,0.5219984416759615
320707817.7041729,0.04947045928937676,0.45140884180471486,0.09737440119716961,0.2978607359974589,0.19750632167439025,0.07539443295471289,0.5685309042373794
246178202.00519326,0.03563142277710496,0.4173058984235293,0.17588514008602454,0.5527988506430784,0.06470311899663767,0.010024821621409299,0.26203734455176136
122049686.2842968,0.03898675181347036,0.1615610237080164,0.1941738610994718,0.5187518085632615,0.13166779979796767,0.12521223121893407,0.47031619739354674
330746685.77906305,0.012630888018251542,0.29087140976545434,0.061817480874213904,0.5404172944897607,0.17326925787329894,0.12380496281090242,0.30226369333322833
63086534.29291345,0.0016777599964701792,0.5407148967610726,0.03407240260203104,0.5776911844709237,0.07814130423994285,0.1473616776420146,0.5657306372683806
283376438.29658985,0.032664935826275075,0.14090700092627909,0.06928919328546793,0.19166775483197718,0.17262889873683226,0.14017157718179574,0.12254014113199435
75678789.75377943,0.00432260941711916,0.4594566701983738,0.10872474656997114,0.20159729225127057,0.1265908437320994,0.0771631839737529,0.46071009419934694
138159453.28029448,0.0015330510525270826,0.5176703938852275,0.16983973105447236,0.29109116122726697,0.09588181316984853,0.06753938561168606,0.38896432951169146
185564344.52342722,0.017743439129778157,0.4781075893895673,0.011824762332176508,0.4812113333596069,0.17857991831316716,0.04321180650766616,0.42024469872626613
136228464.80705586,0.020696871930824878,0.5573216248879468,0.0841524371206015,0.3966849779714285,0.1429268213578728,0.07197394964341489,0.08931816361624621
180101058.9625547,0.02667572166966769,0.2945537365073386,0.072211914468444,0.34935238359862947,0.13455464794553662,0.08960334040252682,0.1347596285703174
264361746.2450321,0.03677801084358003,0.4298601931171452,0.17897022387088882,0.46916849672447225,0.07364267628845242,0.06488866248226534,0.2600344006107739
160462241.27601877,0.011781196657118232,0.14812714013196865,0.1508758399130361,0.28185379838448055,0.10915771671957435,0.13523315097884314,0.2997577638598717
142605772.23998526,0.03818822547823704,0.15577397660208317,0.1295218890057705,0.5378832792923111,0.07012930874380727,0.14319366748200757,0.592050225900223
179104832.80663,0.04790453567846762,0.37125869934887457,0.00805283667482582,0.5746949870880268,0.1455657849667662,0.019082776439906215,0.4230446460495469
124326851.46937664,0.04784862697136307,0.24995709185435266,0.04489269230425935,0.20745748868623765,0.15613512631966053,0.053824897983067166,0.5295073392980775
59812765.632921726,0.017597368318769756,0.564563071984169,0.12437279412474929,0.22661739851501111,0.1180554692083806,0.06121528341875375,0.3601494183598106
317261032.8667048,0.009326632359161816,0.5331948761834533,0.16636194063790333,0.10589747593083243,0.12465954435542503,0.0036383566049176504,0.2732467489617354
107641025.23723826,0.04723610912098229,0.33891617981914923,0.09537823819613878,0.40482488887372237,0.09607477944441603,0.09007150672501059,0.3749341898253509
261574883.2916669,0.030729083515043838,0.5896741182385931,0.010926359756358835,0.40371260863561537,0.1687113367061952,0.00831864216867727,0.3049406805378136
149745838.162862,0.043597444464282854,0.3237315371548014,0.09118801037470105,0.35070999531090163,0.1887415640857682,0.14481670796956184,0.17728992037060065
230064942.257465,0.007198983236538217,0.2351571331688232,0.11330244347815369,0.3915948035291367,0.1599978410925434,0.008616267236713996,0.5654787265918032
345563357.8347924,0.0259173188656267,0.5127335578787362,0.0907192063522717,0.5172247777914106,0.05337836501301625,0.12827922953267468,0.4798863741936586
300611725.25048494,0.04925183119899725,0.39938393699379127,0.005925880486755011,0.13405094829441971,0.08868783021742624,0.06842468645644574,0.1685781776393525
209914068.3828477,0.005552111871953119,0.45859049564488075,0.1835746995260027,0.15625526916906782,0.17046201565295885,0.021276665287480134,0.5811329437356493
213222448.65049654,0.03629521055549589,0.16744368582743513,0.11143101079278764,0.10687984308674313,0.13794308701510327,0.05018995734411929,0.38166671222261916
82602400.1520634,0.014386087001735885,0.5731830550203592,0.17870381122386347,0.3743310485710487,0.09642295512983931,0.03657782081832399,0.3815187461884252
343932290.2138979,0.04972693489509419,0.16216212764217205,0.052815259394527615,0.3854615027057835,0.16486285201848022,0.12231031713497495,0.2991212085196256
207720734.80818385,0.04647549991216852,0.5635655361323946,0.11990729788956463,0.4803406827331092,0.12578300898574762,0.041880920570148,0.2874513343409282
333046039.6361665,0.013690947935736907,0.36933234402020965,0.019274085044393853,0.1036823313326482,0.1432124222257625,0.06496288960349714,0.1990371518112103
174823313.2236835,0.02226794230882509,0.2291130705176483,0.1098567286754566,0.11147518661110925,0.17214096838500048,0.1045581075854086,0.5956358902518923
318116303.8700928,0.022758482084483056,0.37176545066970645,0.08528283496938747,0.3769079178479304,0.19839036602695082,0.02883804347700515,0.5732703744561795
134228672.8400781,0.0479495842096663,0.30789871409570535,0.05407774959698494,0.11565650620977187,0.13027833034221553,0.03781220702109229,0.4859366599506422
334737480.71118087,0.0017581841918366326,0.21703558739677614,0.14208864347956804,0.32608268562720016,0.09075877355567008,0.08590270622333054,0.08470954000277733
309182886.48561734,0.03585189029375043,0.38590862599106535,0.09607152469763192,0.15848700149858397,0.18361284296369462,0.11760416383490942,0.2965970448898204
221624465.6444032,0.017535879606712892,0.5565132965769819,0.18277163360458837,0.5112374484434594,0.10824539883482379,0.11682792297002223,0.33101233464730806
316960595.44728845,0.017274524967941296,0.10514897691585473,0.07755541170033486,0.4658387460059552,0.1504816769412028,0.07003298499191969,0.41588302469381033
183894136.02119076,0.004561241863726251,0.2593722150539386,0.11282963001314053,0.4154858248746871,0.16412957334597023,0.10804279789014194,0.11547877818838603
336964270.5020816,0.0436556577243798,0.32798887219277184,0.14641935977204976,0.35693936767367457,0.17987567563547463,0.13538303929209258,0.2356293260247816
204007847.22262377,0.008979253423498678,0.5430791810542512,0.12350417519677447,0.5879964260186928,0.1950121893047731,0.09217144630117163,0.29541099436488477
292065782.2876458,0.023911356029608366,0.3323544302324217,0.18415317767077277,0.15539990685108698,0.08692666681881994,0.1411219089737822,0.46143740204203837
123469728.8111809,0.009101033046205272,0.34535309357159516,0.17428533716889819,0.5089714766261016,0.15419042006477507,0.0180340611956917,0.4548157207509511
93848538.54992366,0.007881320992959524,0.11225565397561034,0.11619673705443245,0.5849313607956563,0.12505189828846416,0.02040567190436326,0.47223556615524653
213072765.1433779,0.017205367354723076,0.14610561508434544,0.06891707332884316,0.4640223550901835,0.07335070655225988,0.08417788050318818,0.48558169912290056
103851205.40013532,0.04657872247356548,0.20552848039996724,0.16358812583528676,0.0996674864229854,0.15204856858104582,0.1491870805202547,0.5878302733228672
225267631.36216652,0.020058280608335595,0.17459051253282004,0.09196700559092752,0.09481675162162415,0.19893191716416392,0.02410532336959294,0.4814351539119996
339973118.2471659,0.002935059750307922,0.29334677981297475,0.16011478289839,0.2925869033654403,0.17752855597316808,0.1030119036669359,0.5009988554458616
120743844.3637764,0.002162501003160554,0.2564264388184228,0.03956147411057756,0.500467061133143,0.15379268598893686,0.11520133768483301,0.5392817595406455
199702452.95646986,0.049505185409293176,0.18254530570735433,0.17796986440703721,0.3420831804138673,0.1037894150913741,0.14781057491873453,0.13143337658294485
226492131.72670704,0.021929238888714345,0.518944365479905,0.04091390058827848,0.5774893488125298,0.1825786798098437,0.13784317657839837,0.27103838485983556
166130729.527371,0.0025057240734043694,0.36084540120950737,0.13233630890328485,0.452766893102148,0.11616629086821281,0.021118917253901862,0.11903576703257987
117030677.41496941,0.014417849291914784,0.23457355014532452,0.07099113493608289,0.44453841179337367,0.061454788875507475,0.09641431337006831,0.37191052095403887
315465339.4616201,0.042659678425108816,0.47107027089233966,0.05848147561159063,0.5271276558159924,0.13106022615831442,0.1222367406505769,0.21777490272752387
126204190.07500595,0.0444455342734642,0.25794740117112996,0.04924743578730174,0.45921175099353645,0.07243509653403908,0.11386398025554813,0.49588857463784786
165532815.85995138,0.041831664552132615,0.5096670118866984,0.11957008281992448,0.3358770324968684,0.1614409213578289,0.07393810959761694,0.48349848768816633
349520291.4609544,0.0181037905968398,0.47725922386588926,0.19060919087635636,0.5175970645462924,0.08964943406962783,0.06184562042143493,0.22897027217498372
312279667.7460245,0.04850013602671004,0.3652932322446151,0.17247654648779243,0.11497819978471754,0.06195911848764795,0.03856213846283613,0.089606756788004
170884288.87981212,0.03959352911288595,0.18165990860216635,0.024966172048551144,0.46211002453604927,0.13576365067481766,0.04086625231807744,0.5366692361172616
98855020.38654318,0.03221217080172026,0.2981974316565792,0.13803196345118682,0.540037700156308,0.153073564434192,0.0615755744905986,0.23358338347991375
256947569.74074617,0.023448660059407603,0.35783060644219844,0.06349977907852809,0.4903072689258361,0.08296372229780166,0.0064397933736948815,0.2491885595801266
111589318.08867154,0.047392753862864886,0.4184959076421867,0.1531186307731799,0.5251646214364185,0.09540608121392176,0.01101090310865608,0.4385083464697098
146847285.52864105,0.013647052797733754,0.1718006557686631,0.0005346904288556162,0.16524228187892054,0.18755707061453075,0.004777536486290817,0.4920098877755801
241446693.52700746,0.03538130118523574,0.40206934153506635,0.051430949886765935,0.176224728864109,0.19778498316732962,0.013816233489728925,0.5988709844826432
138734168.1971203,0.014073566604100259,0.15279098434667554,0.09266119766957011,0.41217098314126366,0.09388432328194132,0.038930151897599796,0.20651983443435623
188943031.17884052,0.04209879805756764,0.2702348293789676,0.15010591084856595,0.42720547987953444,0.08219482455694485,0.11860209616283457,0.42915771033551325
113283347.41703065,0.034876680061478225,0.4164509490629664,0.09431722410132004,0.10012602378645491,0.1593119462978917,0.08352960067366154,0.42161159636430967
102568778.0756672,0.03090816625055401,0.24271233548063753,0.09022129464671834,0.21992586049057078,0.06392897548896165,0.0726169182110993,0.5832444657528866
108106141.79896942,0.032152238521813495,0.4267055456295453,0.033852243565253626,0.26721366461975965,0.19071952904603606,0.13104485909783867,0.35346966525369466
282485665.339592,0.004743961392474558,0.30378674641098546,0.16151224577083861,0.1528821261920583,0.16681765753679834,0.11746853119228554,0.17668572095902052
284615108.1213751,0.03882856406872135,0.5454185510073966,0.14975600752229665,0.29887046586623717,0.14728419135710658,0.09044616890946804,0.5884438606462244
167771938.90004367,0.017056387252711035,0.36879046722031494,0.07432204264694317,0.2816012127932031,0.15765354008578572,0.020264100702192065,0.22993841377196866
229060360.66665155,0.02583694242823697,0.3612192536608283,0.14780606057645554,0.48966001584959723,0.1941378634108199,0.11546296762888222,0.09202065933554748
212139747.86402878,0.029373977189257425,0.35826061145743626,0.11263695843576163,0.5670070574422381,0.16444015590724492,0.028421964729378142,0.4004887775975458
237397568.5994497,0.0471485097355227,0.3950987321431768,0.08091035576500406,0.3406529088996468,0.1846969868154557,0.08898069874191515,0.45878320222162816
336484899.98441666,0.023508586796698053,0.3939738277714101,0.013488071972475242,0.14235848397011835,0.0915653164586669,0.09436803591505673,0.26952666799338665
251701639.1859044,0.019018824482218918,0.10227958856340588,0.012060588652692418,0.3739308012701185,0.15495154506766806,0.07218864193608894,0.37007738929654804
91652751.95695028,0.02796365782710951,0.3599508342379899,0.18940200992387993,0.3935703900754937,0.17098211005360414,0.0636997149635577,0.5482258274441335
86053281.74441312,0.029955183171760155,0.4885625985736973,0.15601626383401537,0.5490253484505434,0.15954554892052075,0.09609990970681401,0.40513534628903947
145631061.8470237,0.04733554973446308,0.28085284899383145,0.009881652119164804,0.17677190171341264,0.07866100057666374,0.04773864707369021,0.1654600546126389
137050265.347071,0.03282980871469327,0.4292506341464718,0.023814292856515068,0.36074585549660737,0.11282973186853544,0.06237680762397284,0.5606595245457604
86924869.97805667,0.03803987078881607,0.3017934477047651,0.12569648361375074,0.535050448881768,0.10598748841431876,0.028012750681217988,0.28189125441868834
157694154.99479592,0.017993860836124993,0.5873677613260486,0.16655496829157795,0.37575553590485006,0.06354684835471464,0.06068666895476369,0.36895351046410957
176947945.66969094,0.023227432353123925,0.37588457973770895,0.014378774048714675,0.4969814604348091,0.1684840023683309,0.04285834312652736,0.2447893729349514
175389962.73800588,0.0018280069817843427,0.2649765712426822,0.008561198889047033,0.21566183885224088,0.1094145365370823,0.09904980982337006,0.09525776209484088
239295194.27731636,0.010807637668592126,0.48597202333922707,0.19505732312138555,0.32178663558664394,0.14625530531871223,0.03138100330731232,0.4527151236994478
180571757.1291086,0.02891108175298819,0.2904860869980359,0.15504919393636385,0.17516020568967994,0.14659302771161187,0.09736838158241597,0.32174014744607377
77993802.77558419,0.01970428455093069,0.10258961854171693,0.03631007288737519,0.5470703286107801,0.1728769869785502,0.062406539958503836,0.2562966143671462
147826231.9146785,0.031266680922750686,0.19723618097079937,0.11088039965656016,0.280859888605468,0.10138754711404283,0.007338650877073619,0.2892830885005472
217575268.73631352,0.01975198274649862,0.36426380947290804,0.09140277733733376,0.21350934070255212,0.12896455411512972,0.11988012403738953,0.11376218611329586
255131679.33052427,0.005340937669141909,0.26504099084135474,0.1287976597231202,0.5971314625839497,0.16014816279875038,0.03764668590423013,0.22287279541149763
233446379.60085946,0.04873335053753541,0.490494478627562,0.14153261660311695,0.4264301137536458,0.08206180633298041,0.1258633092096095,0.5938314221573461
171853456.60782462,0.04749551274433265,0.3345810631262737,0.026632650161714573,0.3931981917561758,0.1958683728136394,0.06656606651995227,0.373626426003264
243965728.9816877,0.041928370658555265,0.2538011326167501,0.03532273936210663,0.5417478900359818,0.09359739244622506,0.08227358316540699,0.1538009080034129
291641221.4607708,0.030550698988253504,0.505587398642185,0.18289939124888255,0.19732766139488742,0.18571699046435258,0.03849401502151973,0.4361779551267191
249364790.54633495,0.04893366251788568,0.10619942078279095,0.01988995442085628,0.13411004200806065,0.13462135861100027,0.0658304758421455,0.32352682988141024
96281885.84466669,0.02744555429076757,0.5088578740133222,0.05900713059423932,0.4092742166636277,0.06879835692943602,0.1369987263803291,0.08285359763967202
87539182.25529581,0.028928385931737997,0.1781991503910573,0.07395804501128966,0.36507041483121333,0.18143863567952323,0.14572047918616307,0.37094524991854805
67223970.41581427,0.044120896922043074,0.27711602569368526,0.054420756394131645,0.5189712774755336,0.18625467421338943,0.09583302867308965,0.10770924375925828
196912633.92261696,0.032007310186537366,0.26684960972664606,0.0682542511311286,0.3580738022722032,0.11510734121585318,0.0852733264118633,0.13728853704734764
142368691.61605895,0.008631489726210891,0.5969441731569058,0.01837368042398686,0.19500000982665483,0.108599127657836,0.012144850514219666,0.3489277898831686
149448151.1895216,0.03278147709727222,0.5362614099267484,0.1669911625716396,0.5059091468121781,0.1125776717565943,0.10128225140588916,0.09027682733538632
79927926.34211378,0.046354642286535463,0.20385949867236208,0.10806368621024516,0.3591558967323019,0.07488437066168344,0.07089766366598449,0.5150705410407915
349766604.7735855,0.020305932093201157,0.49258079373735686,0.0016289674368709713,0.3140339498596231,0.1812513868475536,0.03505769925069019,0.08450180473172267
188735201.5824116,0.03252807620071955,0.4402942045594178,0.09258666980695816,0.4309478658636934,0.1471826469422412,0.13475725260543153,0.40392539424758195
193214367.62640956,0.03521888701754,0.24492092345030048,0.04596902114442786,0.1900681061682324,0.10480726788686226,0.058183499151679675,0.35921461932469234
